base_price,discount_percentage,quantity,manufacturer,tax_amount,product_id,category,sku,taxless_price,unit_discount_amount,min_price,_id,discount_amount,created_on,product_name,price,taxful_price,base_unit_price
134.99,0,1,Gnomehouse,0,46808747,Women's Shoes,ZO0702807028,6.99,14.998,4.31,sold_product_729156_22127,14.998,2016-12-15 04:53:46,Jumper dress - black/offwhite,15.99,144.99,36.99
44.99,20,1,Gnomehouse mom,0,32232714,Men's Shoes,ZO0431104311,19.99,11.998,6.37,sold_product_567996_20451,14.998,2016-12-10 13:39:22,Handbag - black,25.99,10.99,34.99
31.99,0,1,Champion Arts,0,2277201,Men's Accessories,ZO0228402284,174.99,12.998,10.06,sold_product_570372_13540,11.998,2016-12-12 02:48:29,SET - Hat - black,9.99,18.0,139.99
28.99,0,2,Spherecords Curvy,0,33371240,Men's Accessories,ZO0108001080,41.99,14.998,7.27,sold_product_715936_21985,12.998,2016-12-06 13:19:12,Lace-up boots - tobacco,27.99,89.99,49.99
174.99,20,2,Tigress Enterprises,0,41953821,Men's Accessories,ZO0490304903,29.99,12.998,8.99,sold_product_732244_20646,14.998,2016-12-15 11:51:22,Vest - Pale Violet Red,144.99,10.99,54.99
7.99,20,2,Gnomehouse mom,0,31114328,Men's Clothing,ZO0447604476,9.99,12.998,12.99,sold_product_727772_16557,0.0,2016-12-28 23:35:31,Watch - nude,119.99,119.99,21.99
49.99,0,1,Elitelligence,0,38034837,Women's Clothing,ZO0545205452,11.99,14.998,14.7,sold_product_573165_16490,0.0,2016-12-28 19:52:19,Wallet - mustard ,49.99,8.99,30.99
12.99,0,2,Oceanavigations,0,42749169,Women's Clothing,ZO0192201922,10.99,0.0,10.78,sold_product_566170_7278,11.998,2016-12-18 15:46:05,Wallet - black/grey,51.992,32.99,35.99
49.99,20,2,Tigress Enterprises Curvy,0,51001390,Men's Accessories,ZO0584605846,32.95,0.0,13.34,sold_product_731773_20373,11.998,2016-12-28 15:01:26,Hoodie - black multicolor,31.99,54.99,49.99
139.99,20,2,Pyramidustries active,0,31265019,Women's Shoes,ZO0104901049,11.99,14.998,29.14,sold_product_579707_13288,11.998,2016-12-27 04:10:34,Sunglasses - nude,41.99,32.99,184.99
209.99,0,2,Pyramidustries active,0,12002709,Men's Shoes,ZO0471004710,15.99,0.0,38.49,sold_product_564174_20872,0.0,2016-12-10 14:15:22,Shift dress - Lemon Chiffon,154.99,18.99,36.99
17.99,20,2,Microlutions,0,34089553,Women's Accessories,ZO0526505265,109.99,11.998,6.86,sold_product_588452_16781,14.998,2016-12-11 12:27:22,Casual lace-ups - brown,33.99,84.99,49.99
50.0,20,2,Karmanite,0,35246911,Women's Accessories,ZO0006300063,16.99,11.998,11.65,sold_product_590027_16531,12.998,2016-12-26 05:02:24,Jumper - dark grey,46.99,32.0,74.99
99.99,0,2,Spritechnologies,0,37519868,Men's Shoes,ZO0188401884,26.99,0.0,26.99,sold_product_577663_20901,11.998,2016-12-11 09:10:05,SUPER SLIM - Formal shirt - black,174.99,10.99,104.99
94.99,20,1,Gnomehouse mom,0,34298498,Men's Accessories,ZO0425304253,189.99,11.998,46.79,sold_product_583806_18965,0.0,2016-12-23 16:01:55,Sweatshirt - dark denim,32.0,36.99,79.99
36.99,0,1,Spherecords Curvy,0,40173709,Men's Shoes,ZO0708107081,134.99,14.998,23.5,sold_product_575130_14842,14.998,2016-12-25 12:38:53,Crossover Strap Bag,32.99,17.99,33.99
6.99,20,1,Tigress Enterprises Curvy,0,33844513,Men's Shoes,ZO0537205372,54.99,0.0,9.87,sold_product_574631_16976,0.0,2016-12-17 06:48:58,Denim jacket - blue,6.99,27.99,33.99
32.95,0,2,Pyramidustries active,0,47636094,Women's Accessories,ZO0108001080,209.99,14.998,7.5,sold_product_580056_18281,11.998,2016-12-24 20:24:00,Suit - light grey,13.99,144.99,199.99
46.99,20,1,Oceanavigations,0,3254677,Men's Accessories,ZO0159101591,32.99,12.998,20.58,sold_product_566343_14327,14.998,2016-12-25 21:18:43,Trousers - dark blue,14.99,7.99,19.99
15.99,20,1,Pyramidustries active,0,48874232,Men's Shoes,ZO0021100211,28.99,0.0,67.5,sold_product_565819_11025,12.998,2016-12-11 08:02:24,Belt - mid brown,26.99,23.99,109.99
32.95,0,2,Spherecords Maternity,0,38456961,Women's Accessories,ZO0442304423,154.99,0.0,14.72,sold_product_571847_11281,0.0,2016-12-24 20:02:24,Slim fit jeans - black denim,24.99,134.99,209.99
43.99,20,1,Karmanite,0,36197120,Women's Accessories,ZO0378203782,79.99,14.998,16.65,sold_product_590807_23232,12.998,2016-12-25 06:47:31,Tracksuit bottoms - light blue acid wash,32.0,5.99,539.99
43.99,0,1,Crystal Lighting,0,48318213,Men's Shoes,ZO0088000880,104.99,12.998,23.5,sold_product_568212_1471,14.998,2016-12-26 03:41:46,Classic coat - dark red,13.99,26.99,94.99
24.99,20,1,Microlutions,0,4102435,Men's Clothing,ZO0586305863,10.99,14.998,17.1,sold_product_720399_13054,0.0,2016-12-30 15:08:38,Wool - light grey multicolor,209.99,29.99,6.99
26.99,20,2,Crystal Lighting,0,31568979,Men's Shoes,ZO0200202002,43.99,0.0,15.65,sold_product_561969_1737,0.0,2016-12-10 22:58:05,High-top trainers - grey,29.99,49.99,164.99
1079.98,20,2,Champion Arts,0,50040787,Men's Clothing,ZO0473304733,46.99,0.0,58.8,sold_product_552927_15723,12.998,2016-12-17 15:20:10,Across body bag - black/copper,28.99,144.99,12.99
159.99,20,1,Angeldale,0,48704629,Men's Shoes,ZO0097200972,32.95,0.0,9.53,sold_product_725995_15404,14.998,2016-12-25 12:38:53,Rucksack - grey/black,199.99,164.99,184.99
31.99,0,2,Pyramidustries active,0,37180734,Men's Clothing,ZO0690806908,47.99,0.0,16.96,sold_product_582416_17089,12.998,2016-12-23 01:20:38,Jumper - off white/khaki/camel,25.99,59.99,16.99
6.99,20,1,Gnomehouse mom,0,31076815,Men's Clothing,ZO0696006960,26.99,14.998,44.99,sold_product_726989_24363,0.0,2016-12-18 12:37:26,Rucksack - brown,19.99,36.99,6.99
69.99,0,2,Oceanavigations,0,44867178,Women's Accessories,ZO0637406374,7.99,0.0,21.12,sold_product_551820_24120,11.998,2016-12-01 19:07:41,Jumper - multicoloured,16.99,49.99,30.99
64.99,20,1,Karmanite,0,232387,Women's Clothing,ZO0164901649,1079.98,11.998,48.3,sold_product_563324_20665,0.0,2016-12-26 12:20:10,Platform sandals - nude,154.99,20.99,124.99
8.99,0,1,Spherecords Curvy,0,48001390,Men's Accessories,ZO0460404604,189.99,11.998,29.4,sold_product_551295_16014,11.998,2016-12-25 03:23:02,3 PACK - Socks - soft pink/grey/black,34.0,199.99,20.99
6.99,20,1,Pyramidustries,0,46616286,Men's Accessories,ZO0590105901,36.99,14.998,3.84,sold_product_585570_23510,0.0,2016-12-28 08:26:53,Long sleeved top - black,16.99,119.99,50.0
64.99,20,2,Spherecords Curvy,0,48203998,Men's Shoes,ZO0433804338,35.99,11.998,47.01,sold_product_556697_12329,11.998,2016-12-20 14:58:34,Swimming shorts - dark grey,19.99,59.99,36.99
49.99,20,2,Karmanite,0,51460312,Women's Accessories,ZO0353403534,184.99,0.0,70.01,sold_product_573102_20627,12.998,2016-12-16 08:42:43,Hoodie - Dark Salmon,25.99,134.99,14.99
17.99,20,2,,0,39925077,Men's Clothing,ZO0332303323,14.99,0.0,7.2,sold_product_568706_11255,12.998,2016-12-13 09:25:55,Lace-ups - grey,22.99,184.99,17.99
17.99,0,1,Primemaster,0,42329290,Men's Shoes,ZO0008000080,114.99,14.998,13.76,sold_product_730430_22551,12.998,2016-12-04 16:12:00,Sports shirt - dark green,59.992,89.99,184.99
37.99,20,1,,0,49760556,Men's Clothing,ZO0531005310,47.99,0.0,33.75,sold_product_581575_18296,0.0,2016-12-14 09:15:50,Suit jacket - olive multicolor,89.99,15.0,15.99
94.99,20,1,Crystal Lighting,0,46164951,Women's Shoes,ZO0362003620,26.99,0.0,5.17,sold_product_557128_16793,0.0,2016-12-06 00:21:36,Shirt - mottled grey,209.99,84.99,33.99
69.99,20,2,Gnomehouse mom,0,48726566,Men's Shoes,ZO0644406444,29.99,11.998,6.24,sold_product_577009_17893,12.998,2016-12-30 22:40:48,Print T-shirt - white/green,32.0,41.99,119.99
28.99,20,2,Pyramidustries,0,31545827,Women's Accessories,ZO0094200942,32.95,11.998,25.01,sold_product_572660_7088,11.998,2016-12-01 23:12:29,Winter jacket - black,13.99,47.99,14.99
5.99,0,2,Tigress Enterprises MAMA,0,49073374,Men's Shoes,ZO0595705957,84.99,12.998,8.33,sold_product_571762_19629,14.998,2016-12-03 09:00:00,Soft shell jacket - jet black,9.99,139.99,149.99
34.0,20,2,Spherecords Curvy,0,39042548,Women's Accessories,ZO0530705307,34.99,12.998,10.81,sold_product_586926_18248,12.998,2016-12-07 19:01:55,Relaxed fit jeans - vintage blue,6.99,114.99,14.99
13.99,0,1,Gnomehouse mom,0,47046678,Women's Accessories,ZO0228702287,74.99,12.998,71.39,sold_product_575403_11952,14.998,2016-12-01 09:01:26,Sweatshirt - mottled green,134.99,49.99,36.99
14.99,0,1,Spritechnologies,0,6118101,Women's Shoes,ZO0352403524,13.99,14.998,3.76,sold_product_591671_19037,14.998,2016-12-17 02:16:48,SLIM FIT - Formal shirt - dark blue,31.99,43.99,46.99
94.99,0,1,Gnomehouse mom,0,47855982,Women's Accessories,ZO0371003710,134.99,12.998,4.58,sold_product_552219_19296,14.998,2016-12-03 03:48:58,Lace-up boots - red,34.99,84.99,24.99
124.99,0,2,Oceanavigations,0,32658132,Men's Accessories,ZO0265502655,19.99,11.998,21.15,sold_product_571083_12961,0.0,2016-12-27 18:34:34,Jersey dress - navy blazer,27.99,18.0,8.99
109.99,20,1,,0,4631019,Men's Clothing,ZO0333303333,18.99,11.998,78.29,sold_product_562008_21990,11.998,2016-12-20 11:15:22,Tracksuit - black,21.99,33.99,50.0
30.99,20,1,Low Tide Media,0,42588454,Men's Clothing,ZO0299902999,69.99,11.998,27.5,sold_product_552575_19547,12.998,2016-12-31 23:03:50,Ballet pumps - white,22.99,32.0,32.99
33.99,20,2,Pyramidustries,0,31267715,Women's Clothing,ZO0127601276,15.0,11.998,3.43,sold_product_721778_12836,11.998,2016-12-06 05:22:34,Print T-shirt - black ,139.99,99.99,18.99
33.99,0,2,Elitelligence,0,46005698,Men's Clothing,ZO0180101801,99.99,12.998,11.49,sold_product_564366_11140,11.998,2016-12-15 07:45:07,2 PACK - Long sleeved top - white,37.99,139.99,154.99
119.99,0,2,Spherecords Curvy,0,25952259,Men's Shoes,ZO0474804748,50.0,14.998,31.5,sold_product_569027_15733,12.998,2016-12-15 05:08:10,Cardigan - Chocolate/black,34.0,114.99,119.99
32.0,20,1,Tigress Enterprises,0,32138504,Men's Clothing,ZO0518005180,14.99,11.998,8.99,sold_product_716688_1888,0.0,2016-12-09 20:12:29,Sweatshirt - black/white,44.99,45.99,23.99
33.99,20,1,Crystal Lighting,0,49193105,Women's Clothing,ZO0126001260,14.99,0.0,16.82,sold_product_553472_22670,11.998,2016-12-20 08:16:48,Print T-shirt - mottled green,119.99,29.99,154.99
94.99,0,1,Low Tide Media,0,49857113,Women's Accessories,ZO0705107051,46.99,11.998,13.74,sold_product_565918_7629,12.998,2016-12-14 22:19:12,Chinos - Slim Fit - black,35.99,7.99,20.99
164.99,0,1,Oceanavigations,0,46294947,Men's Clothing,ZO0610706107,12.99,0.0,24.19,sold_product_555971_24836,12.998,2016-12-15 23:05:17,High heeled ankle boots - lava,159.99,24.99,15.99
159.99,0,2,Karmanite,0,42393188,Women's Accessories,ZO0668806688,22.99,11.998,79.49,sold_product_588790_19441,0.0,2016-12-20 19:17:46,Jumper - bordeaux,14.99,79.99,37.99
12.99,20,2,Gnomehouse,0,1232628,Women's Shoes,ZO0377703777,24.99,14.998,16.65,sold_product_586724_18920,12.998,2016-12-06 03:31:41,Trousers - bordeaux multicolor,35.99,49.99,184.99
159.99,0,2,Spherecords Maternity,0,45718368,Women's Accessories,ZO0193901939,30.99,0.0,32.49,sold_product_731737_7234,12.998,2016-12-05 23:15:22,Blouse - off white,32.99,6.99,34.0
32.0,0,2,Elitelligence,0,46284024,Men's Accessories,ZO0294002940,32.95,14.998,92.01,sold_product_725676_18817,14.998,2016-12-07 22:13:26,Long sleeved top - dark grey multicolor,19.99,8.99,26.99
5.99,20,1,Microlutions,0,32569832,Men's Accessories,ZO0562005620,199.99,11.998,20.34,sold_product_561090_23132,14.998,2016-12-10 23:34:05,Slip-ons - taupe,99.99,5.99,41.99
99.99,20,1,Low Tide Media,0,32909581,Men's Shoes,ZO0582605826,10.99,0.0,4.07,sold_product_556804_11959,0.0,2016-12-01 02:51:22,Jeans Tapered Fit - black denim ,27.99,10.99,8.99
28.99,20,2,Oceanavigations,0,2299661,Men's Accessories,ZO0223402234,32.0,14.998,25.99,sold_product_590615_20085,11.998,2016-12-28 20:00:58,Peep toes - nude,139.99,34.0,104.99
209.99,0,2,Spherecords Maternity,0,32356499,Women's Clothing,ZO0133701337,22.99,11.998,5.5,sold_product_584179_24597,14.998,2016-12-18 21:44:38,Wedges - white,139.99,46.99,35.99
79.99,20,2,Spherecords Maternity,0,4390207,Men's Clothing,ZO0064700647,27.99,0.0,13.74,sold_product_729839_22082,11.998,2016-12-07 21:48:58,Scarf - rose,59.992,17.99,50.0
16.99,0,1,Primemaster,0,32867607,Men's Accessories,ZO0709107091,15.0,14.998,9.01,sold_product_569336_12017,0.0,2016-12-14 01:56:38,Long sleeved top - mottled light grey/mint,34.0,22.99,159.99
24.99,20,2,Elitelligence,0,49858997,Men's Accessories,ZO0050100501,29.99,0.0,66.15,sold_product_726862_15378,11.998,2016-12-03 07:32:10,Boots - Dark Red,139.99,154.99,15.99
26.99,20,1,Gnomehouse,0,39595541,Women's Accessories,ZO0095600956,134.99,12.998,14.03,sold_product_564804_21361,0.0,2016-12-16 20:16:48,Lace-up heels - black,49.99,49.99,114.99
64.99,20,2,Tigress Enterprises MAMA,0,51401400,Men's Clothing,ZO0204402044,22.99,11.998,35.25,sold_product_571336_13414,14.998,2016-12-09 16:40:48,Dressing gown - graphite,17.99,7.99,99.99
144.99,20,2,Primemaster,0,51743517,Men's Clothing,ZO0037700377,199.99,12.998,37.09,sold_product_550951_14433,0.0,2016-12-09 09:34:34,Dress - red,149.99,18.0,15.99
21.99,20,2,Crystal Lighting,0,37771344,Women's Accessories,ZO0646006460,184.99,11.998,14.29,sold_product_569958_13761,0.0,2016-12-24 23:00:58,Boots - bordeaux,6.99,94.99,24.99
34.99,20,1,Spherecords Curvy,0,6057175,Men's Clothing,ZO0157101571,46.99,0.0,8.66,sold_product_570857_16377,14.998,2016-12-19 10:17:46,Light jacket - khaki,33.99,45.99,54.99
164.99,20,2,Tigress Enterprises Curvy,0,32279756,Women's Shoes,ZO0550105501,47.99,0.0,12.18,sold_product_568275_17190,12.998,2016-12-15 05:06:43,Ballet pumps - Midnight Blue/platino,23.99,5.99,5.99
124.99,20,1,Primemaster,0,51168797,Men's Accessories,ZO0488804888,139.99,14.998,3.05,sold_product_568636_17497,0.0,2016-12-27 13:16:19,Winter coat - dark blue,36.99,29.99,29.99
50.0,0,1,Low Tide Media,0,36496772,Women's Clothing,ZO0048300483,124.99,11.998,10.7,sold_product_560371_16183,14.998,2016-12-08 22:00:29,Relaxed fit jeans - destroyed denim,28.99,184.99,109.99
21.99,20,2,Crystal Lighting,0,42590093,Men's Accessories,ZO0280202802,17.99,12.998,31.19,sold_product_563383_17467,11.998,2016-12-18 20:22:34,Print T-shirt - white/black,6.99,16.99,12.99
32.0,20,1,Tigress Enterprises Curvy,0,39917227,Men's Accessories,ZO0019200192,49.99,12.998,12.99,sold_product_562528_14014,11.998,2016-12-16 09:50:24,Long sleeved top - light grey multicolor/white/navy,9.99,45.99,94.99
21.99,20,2,Pyramidustries,0,2584219,Women's Clothing,ZO0600306003,18.99,12.998,15.75,sold_product_583514_15088,14.998,2016-12-08 08:16:48,Sherpa - Wool - grey,32.99,209.99,46.99
9.99,0,1,Tigress Enterprises MAMA,0,6806240,Men's Accessories,ZO0655906559,18.0,0.0,60.49,sold_product_558968_23449,12.998,2016-12-30 23:45:36,Jumper - dark blue/mustard,18.0,18.0,54.99
8.99,0,2,Champion Arts,0,46302326,Women's Shoes,ZO0248502485,15.0,11.998,18.36,sold_product_717812_14841,14.998,2016-12-18 09:40:19,Swimming shorts - strong blue ,99.99,144.99,7.99
69.99,0,1,Spherecords,0,42578235,Women's Clothing,ZO0164501645,25.99,14.998,32.9,sold_product_570747_22490,0.0,2016-12-20 17:22:34,Blouse - meadow floral,59.99,29.99,5.99
22.99,20,1,Low Tide Media,0,43183237,Women's Clothing,ZO0599105991,209.99,12.998,21.83,sold_product_559547_20008,12.998,2016-12-10 22:48:00,Bomber Jacket - dark green,1079.98,50.0,34.0
164.99,0,2,Oceanavigations,0,44487276,Men's Shoes,ZO0055900559,45.99,14.998,13.51,sold_product_552113_17757,0.0,2016-12-05 05:47:02,Tracksuit top - black/white,149.99,89.99,43.99
79.99,0,1,,0,32371882,Men's Clothing,ZO0108001080,31.99,0.0,17.48,sold_product_570254_21028,14.998,2016-12-01 00:50:24,Blazer - coral,32.95,22.99,35.99
16.99,0,2,Microlutions,0,43248747,Men's Accessories,ZO0603606036,34.0,14.998,22.87,sold_product_725676_9451,12.998,2016-12-28 07:58:05,Print T-shirt - grey/black,18.99,189.99,33.99
26.99,20,2,Tigress Enterprises MAMA,0,33338385,Men's Clothing,ZO0661106611,14.99,11.998,9.34,sold_product_723103_17898,0.0,2016-12-25 03:00:00,Tracksuit top - green,139.99,25.99,23.99
199.99,20,2,Angeldale,0,35410929,Women's Shoes,ZO0032000320,22.99,11.998,35.74,sold_product_728181_11660,12.998,2016-12-15 23:42:43,2 PACK - Leggings - black/dark grey,59.99,31.99,119.99
29.99,20,1,Champion Arts,0,40266552,Women's Clothing,ZO0109801098,34.99,12.998,21.12,sold_product_570588_23265,11.998,2016-12-30 20:45:36,Handbag - navy,7.99,199.99,33.99
18.0,20,2,Spritechnologies,0,46719095,Men's Accessories,ZO0006900069,28.99,12.998,16.45,sold_product_580835_10970,12.998,2016-12-06 08:25:26,Wallet - cognac/black,24.99,47.99,159.99
119.99,20,2,Spritechnologies,0,34732173,Men's Shoes,ZO0186401864,11.99,14.998,18.13,sold_product_585844_21928,11.998,2016-12-11 13:35:02,Classic heels - red,43.99,47.99,23.99
64.99,0,1,Tigress Enterprises,0,39600782,Women's Shoes,ZO0171901719,8.99,0.0,15.07,sold_product_563928_17644,14.998,2016-12-19 06:41:46,Blouse - meadow floral,22.99,16.99,15.0
14.99,0,1,Gnomehouse mom,0,35475139,Women's Clothing,ZO0508805088,199.99,12.998,34.5,sold_product_590476_20905,0.0,2016-12-28 05:51:22,Jumper - silver,79.99,15.0,46.99
44.99,20,1,Tigress Enterprises,0,40145813,Women's Clothing,ZO0661506615,45.99,14.998,8.46,sold_product_580356_24534,12.998,2016-12-16 08:42:43,Snood - nude/lilac,99.99,69.99,26.99
59.99,20,2,,0,47765303,Women's Shoes,ZO0523705237,12.99,14.998,72.01,sold_product_552009_2184,0.0,2016-12-30 02:19:41,Across body bag - brown/brown,27.99,114.99,159.99
45.99,0,1,Crystal Lighting,0,43483559,Men's Shoes,ZO0319803198,17.99,0.0,7.2,sold_product_577801_13588,11.998,2016-12-11 13:46:34,Belt - silver,8.99,174.99,119.99
20.99,20,1,Spherecords Maternity,0,35037323,Men's Clothing,ZO0642306423,36.99,14.998,12.95,sold_product_570508_14435,11.998,2016-12-12 18:10:05,Shorts - light coral,6.99,50.0,22.99
22.99,0,2,Gnomehouse mom,0,47163422,Men's Shoes,ZO0249902499,124.99,14.998,8.82,sold_product_729673_23467,12.998,2016-12-31 13:03:22,Summer dress - black ,12.99,114.99,199.99
26.99,0,1,Tigress Enterprises,0,46364481,Women's Shoes,ZO0634906349,114.99,11.998,14.29,sold_product_550709_12410,11.998,2016-12-06 00:53:17,3 PACK - Socks - black/grey/white ,54.99,44.99,49.99
15.0,20,2,Primemaster,0,42792315,Men's Clothing,ZO0666306663,174.99,0.0,45.04,sold_product_552520_14016,14.998,2016-12-13 17:44:10,Tote bag - taupe ,33.99,30.99,539.99
10.99,0,2,Spritechnologies,0,2678480,Women's Shoes,ZO0572805728,174.99,14.998,60.94,sold_product_561343_23977,0.0,2016-12-17 02:28:19,Vest - grey metallic,114.99,164.99,139.99
84.99,0,1,Karmanite,0,4921601,Men's Accessories,ZO0699906999,36.99,14.998,16.5,sold_product_558866_16596,0.0,2016-12-28 01:09:07,Denim jacket - black denim,29.99,22.99,22.99
189.99,20,2,Gnomehouse mom,0,51874417,Women's Accessories,ZO0537705377,159.99,0.0,39.99,sold_product_715081_6851,11.998,2016-12-11 14:35:31,Light jacket - mottled light grey,18.99,69.99,16.99
124.99,20,1,Pyramidustries,0,5473868,Women's Clothing,ZO0199501995,154.99,12.998,9.12,sold_product_583693_996,11.998,2016-12-21 23:00:58,Ankle boots - tobacco,28.99,16.99,31.99
32.99,0,1,Crystal Lighting,0,47864477,Men's Clothing,ZO0586705867,18.0,12.998,15.07,sold_product_570552_23042,11.998,2016-12-11 09:44:38,Trainers - rose gold,32.99,18.0,124.99
7.99,20,1,Crystal Lighting,0,49536891,Women's Clothing,ZO0286102861,7.99,11.998,50.99,sold_product_580613_21149,11.998,2016-12-27 22:50:53,Maxi skirt - dark blue,174.99,94.99,11.99
64.99,20,1,Oceanavigations,0,43849468,Women's Accessories,ZO0500105001,16.99,12.998,33.75,sold_product_716092_24469,11.998,2016-12-12 17:09:36,Slim fit jeans - black denim,89.99,34.0,27.99
9.99,0,2,Champion Arts,0,4355877,Men's Shoes,ZO0395803958,184.99,0.0,8.46,sold_product_732188_21193,0.0,2016-12-12 11:21:07,Blouse - blue/white,14.99,45.99,74.99
36.99,0,2,Primemaster,0,31614926,Women's Clothing,ZO0287602876,27.99,0.0,13.34,sold_product_561245_17792,14.998,2016-12-25 15:14:24,Clutch - black/white,1079.98,21.99,14.99
35.99,0,2,Pyramidustries active,0,41263503,Men's Shoes,ZO0262602626,9.99,11.998,8.24,sold_product_576251_21620,12.998,2016-12-15 00:01:26,3 PACK - Vest - black/white/light grey,34.0,22.99,64.99
9.99,20,2,Spherecords Maternity,0,985508,Women's Shoes,ZO0674506745,189.99,14.998,56.35,sold_product_574260_9672,11.998,2016-12-30 12:31:41,Jumper - green multicolor,10.99,23.99,13.99
99.99,20,1,Tigress Enterprises,0,5777155,Women's Clothing,ZO0246202462,15.99,12.998,14.03,sold_product_717472_15214,11.998,2016-12-21 05:19:41,Ski jacket - bright white,134.99,41.99,24.99
1079.98,0,2,Tigress Enterprises Curvy,0,34638897,Women's Accessories,ZO0058300583,119.99,14.998,87.44,sold_product_582166_13580,0.0,2016-12-14 23:08:10,Cocktail dress / Party dress - dark blue,189.99,26.99,209.99
144.99,20,2,Crystal Lighting,0,40737063,Women's Accessories,ZO0657406574,79.99,11.998,25.99,sold_product_562025_1687,12.998,2016-12-10 15:44:38,Jumper - taupe,23.99,89.99,74.99
114.99,0,1,Primemaster,0,2300681,Men's Clothing,ZO0130101301,37.99,14.998,52.8,sold_product_729600_18684,14.998,2016-12-16 16:48:00,Long sleeved top - mottled light grey/bordeaux,9.99,12.99,30.99
16.99,0,2,,0,4346749,Men's Clothing,ZO0099500995,18.0,14.998,5.4,sold_product_551042_17031,12.998,2016-12-19 22:53:46,Cardigan - black/grey multicolor,159.99,14.99,34.0
114.99,20,1,Elitelligence,0,46940640,Men's Clothing,ZO0289502895,1079.98,11.998,38.99,sold_product_582087_16684,14.998,2016-12-06 10:09:07,Tracksuit top - pink multicolor,44.99,164.99,11.99
149.99,20,1,Gnomehouse,0,43885627,Men's Shoes,ZO0467104671,29.99,11.998,3.84,sold_product_573313_11636,0.0,2016-12-26 04:26:24,Clutch - creme ,149.99,51.99,174.99
134.99,0,2,Champion Arts,0,47342392,Women's Clothing,ZO0075600756,27.99,12.998,17.15,sold_product_568894_16951,14.998,2016-12-06 07:39:22,(5) Pack - Socks - black,32.99,41.99,5.99
209.99,20,1,Pyramidustries active,0,44609221,Men's Accessories,ZO0656206562,14.99,12.998,3.29,sold_product_727629_20683,14.998,2016-12-01 06:17:17,Trainers - black/cognac,139.99,9.99,84.99
6.99,20,2,Tigress Enterprises Curvy,0,42403618,Women's Shoes,ZO0503805038,69.99,14.998,10.58,sold_product_589368_19935,12.998,2016-12-31 02:32:38,Sweatshirt - forged iron,79.99,23.99,159.99
54.99,20,2,Gnomehouse mom,0,42721467,Men's Shoes,ZO0160801608,8.99,0.0,16.32,sold_product_559731_17871,14.998,2016-12-11 07:16:19,Sweatshirt - black/red/white,32.0,46.99,10.99
8.99,0,2,,0,46725569,Men's Accessories,ZO0671906719,26.99,12.998,15.49,sold_product_728335_24932,11.998,2016-12-08 19:49:26,Weekend bag - brown/brown,134.99,21.99,34.0
79.99,20,2,Spherecords Maternity,0,51423823,Men's Clothing,ZO0598505985,134.99,12.998,8.09,sold_product_559719_20449,11.998,2016-12-01 00:23:02,Blouse - niagara,35.99,164.99,159.99
25.99,0,2,Primemaster,0,4315650,Women's Clothing,ZO0297802978,6.99,0.0,8.63,sold_product_554981_12900,12.998,2016-12-30 13:56:38,2 PACK - Basic T-shirt - white/red/red,6.99,134.99,124.99
18.0,20,1,Spherecords Curvy,0,35461533,Men's Accessories,ZO0017900179,28.99,11.998,13.25,sold_product_560610_13145,0.0,2016-12-30 02:38:24,SET - Hat - navy,47.992,139.99,35.99
16.99,20,1,,0,35460315,Men's Accessories,ZO0645406454,54.99,0.0,3.15,sold_product_586147_12669,14.998,2016-12-18 05:25:26,Cargo trousers - oliv,30.99,149.99,22.99
32.99,20,1,Angeldale,0,34535400,Women's Clothing,ZO0229302293,84.99,11.998,40.8,sold_product_578650_15886,14.998,2016-12-27 16:35:02,Cardigan - white/blue/khaki,134.99,44.99,12.99
79.99,0,1,Pyramidustries active,0,46121123,Men's Shoes,ZO0315303153,28.99,0.0,82.14,sold_product_573607_20677,12.998,2016-12-16 23:21:07,Tie - blue,43.99,7.99,18.99
32.0,0,2,Spritechnologies,0,46344167,Men's Clothing,ZO0216702167,11.99,14.998,113.39,sold_product_588052_14477,0.0,2016-12-26 22:58:05,Trousers - blue,134.99,14.99,109.99
64.99,0,2,Low Tide Media,0,48018578,Men's Shoes,ZO0591605916,7.99,12.998,13.24,sold_product_550709_12410,0.0,2016-12-13 05:34:05,Faux leather jacket - cognac,15.99,109.99,124.99
31.99,0,1,Pyramidustries active,0,3872504,Women's Shoes,ZO0193501935,49.99,0.0,41.4,sold_product_579185_17225,0.0,2016-12-17 13:37:55,Wedge sandals - beige,69.99,94.99,199.99
49.99,0,2,Elitelligence,0,44748008,Men's Accessories,ZO0525405254,35.99,12.998,38.99,sold_product_558658_12834,14.998,2016-12-15 14:18:14,Casual lace-ups - brown,114.99,69.99,32.0
94.99,0,1,Crystal Lighting,0,48755681,Men's Clothing,ZO0220802208,104.99,14.998,12.15,sold_product_579646_14993,12.998,2016-12-01 03:51:50,Short coat - white/black,174.99,15.99,5.99
139.99,20,2,Tigress Enterprises Curvy,0,50165041,Women's Accessories,ZO0349203492,10.99,12.998,26.49,sold_product_578286_15939,11.998,2016-12-15 07:52:19,Blazer - dark red,124.99,11.99,28.99
35.99,0,1,Spherecords Curvy,0,49268978,Women's Accessories,ZO0599305993,28.99,12.998,17.39,sold_product_583681_16569,14.998,2016-12-14 03:10:05,Basic T-shirt - blue,29.99,43.99,34.0
